id,common_name,observed_on,place_guess,location,quality_grade,annotation_summary,ofvs,tags,url
174861525,Atlantic Blue Crab,2023-07-25 09:52:23-04:00,"S Delaware Ave, Cape May, NJ, US","[39.0460569658, -74.9306878828]",research,Alive or Dead: Alive,"[{'field_id': 1315, 'datatype': 'text', 'user_id': 44496, 'value_ci': 'Invertebrate', 'name': 'Species Category', 'name_ci': 'Species Category', 'id': 23540417, 'uuid': '5be18f59-1f79-45f2-895f-0c1e4397bfb8', 'value': 'Invertebrate', 'user': {'id': 44496, 'login': 'sgreene13', 'spam': False, 'suspended': False, 'created_at': '2014-07-10T17:06:47+00:00', 'login_autocomplete': 'sgreene13', 'login_exact': 'sgreene13', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 2783, 'identifications_count': 261, 'journal_posts_count': 0, 'activity_count': 3044, 'species_count': 693, 'annotated_observations_count': 59, 'universal_search_rank': 2783, 'roles': [], 'site_id': 1, 'icon_url': None}}, {'field_id': 92, 'datatype': 'text', 'user_id': 44496, 'value_ci': 'alive', 'name': 'Dead or alive', 'name_ci': 'Dead or alive', 'id': 23540419, 'uuid': '87f0ab04-bef4-404a-992a-e307b057ff77', 'value': 'alive', 'user': {'id': 44496, 'login': 'sgreene13', 'spam': False, 'suspended': False, 'created_at': '2014-07-10T17:06:47+00:00', 'login_autocomplete': 'sgreene13', 'login_exact': 'sgreene13', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 2783, 'identifications_count': 261, 'journal_posts_count': 0, 'activity_count': 3044, 'species_count': 693, 'annotated_observations_count': 59, 'universal_search_rank': 2783, 'roles': [], 'site_id': 1, 'icon_url': None}}]",[],https://www.inaturalist.org/observations/174861525
174072379,Atlantic Blue Crab,2023-07-20 18:17:46-04:00,"Keyport Harbor, Keansburg, NJ, US","[40.4396626165, -74.201847045]",research,,[],[],https://www.inaturalist.org/observations/174072379
174072224,Atlantic Blue Crab,2023-07-20 17:57:46-04:00,"Keyport Harbor, Keyport, NJ, US","[40.4393371756, -74.2018263596]",research,,[],[],https://www.inaturalist.org/observations/174072224
174071444,Atlantic Blue Crab,2023-07-20 18:02:27-04:00,"First St, Keyport, NJ, US","[40.4392692746, -74.2017944735]",research,,[],[],https://www.inaturalist.org/observations/174071444
173842104,Atlantic Blue Crab,2023-07-12 09:20:00-04:00,"Lighthouse Center for Natural Resource Education, Navajo Drive, Waretown, Ocean Twp, NJ, USA","[39.7675578389, -74.1907508304]",research,,[],[],https://www.inaturalist.org/observations/173842104
173689553,Atlantic Blue Crab,2023-07-18 20:12:39-04:00,"Leonardo, Middletown Township, NJ 07737, USA","[40.4408444203, -74.0949622169]",research,,[],[],https://www.inaturalist.org/observations/173689553
173438233,Atlantic Blue Crab,2023-07-17 12:39:09-04:00,Island Beach State Park ,"[39.7650756836, -74.0966796875]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/173438233
173046193,Atlantic Blue Crab,2023-07-15 01:31:46-04:00,"Berkeley Township, NJ, USA","[39.9411199722, -74.172173]",research,,[],[],https://www.inaturalist.org/observations/173046193
172798106,Atlantic Blue Crab,2023-07-13 13:56:33-04:00,"North Atlantic Ocean, NJ, US","[40.5010533333, -73.96533]",research,,[],[],https://www.inaturalist.org/observations/172798106
172320239,Atlantic Blue Crab,2023-07-03 11:35:00-04:00,"1 DeKorte Park, Lyndhurst, NJ 07071, USA","[40.7858645, -74.1031625]",research,,[],[],https://www.inaturalist.org/observations/172320239
171958658,Atlantic Blue Crab,2023-07-08 23:16:32-04:00,United States,"[40.0706824937, -74.0714352402]",research,,[],[],https://www.inaturalist.org/observations/171958658
171282112,Atlantic Blue Crab,2023-07-05 09:37:35-04:00,"Richardson Channel, Wildwood, NJ, US","[38.995695, -74.84903]",research,,[],[],https://www.inaturalist.org/observations/171282112
171066131,Atlantic Blue Crab,2023-07-03 12:30:08-04:00,"Ocean City, NJ, USA","[39.2173011, -74.6478596997]",research,,[],[],https://www.inaturalist.org/observations/171066131
170722324,Atlantic Blue Crab,2023-07-02 15:08:48-04:00,"Liberty National Golf Course, Jersey City, NJ, US","[40.6967807212, -74.0678333281]",research,,[],[],https://www.inaturalist.org/observations/170722324
170107219,Atlantic Blue Crab,2023-06-29 09:46:46-04:00,United States,"[39.8832173454, -74.032172743]",research,,[],[],https://www.inaturalist.org/observations/170107219
169925659,Atlantic Blue Crab,2023-06-28 07:38:34-04:00,"North Arlington, NJ 07031, USA","[40.7839439722, -74.109549]",research,,[],[],https://www.inaturalist.org/observations/169925659
169437946,Atlantic Blue Crab,2023-06-25 14:56:19-04:00,"Brick Township, NJ 08723, USA","[40.04591908, -74.08357814]",research,,[],[],https://www.inaturalist.org/observations/169437946
168604564,Atlantic Blue Crab,2023-06-20 23:08:24-04:00,"Seaside Park, NJ 08752, USA","[39.9355991018, -74.0794828534]",research,,[],[],https://www.inaturalist.org/observations/168604564
167695272,Atlantic Blue Crab,2023-06-15 11:18:40-04:00,"Island Beach State Park, Ocean Gate, NJ, US","[39.8967366667, -74.0896388333]",research,,[],[],https://www.inaturalist.org/observations/167695272
167542828,Atlantic Blue Crab,2023-06-15 11:37:57-04:00,"Forked River, NJ 08731, USA","[39.8468042, -74.17996]",research,,[],[],https://www.inaturalist.org/observations/167542828
166932528,Atlantic Blue Crab,2023-06-11 19:39:25-04:00,"Pilot Rd, Toms River, NJ, US","[40.01286945, -74.1149888333]",research,,[],[],https://www.inaturalist.org/observations/166932528
166857037,Atlantic Blue Crab,2023-06-11 10:35:36-04:00,"Raritan Bay, South Amboy, NJ, US","[40.4850054509, -74.274315073]",research,,[],[],https://www.inaturalist.org/observations/166857037
166802498,Atlantic Blue Crab,2023-06-11 09:21:00-04:00,"Long Beach, NJ, USA","[39.5365343053, -74.2632693447]",research,,[],[],https://www.inaturalist.org/observations/166802498
165124964,Atlantic Blue Crab,2023-06-01 16:18:00-04:00,"New Jersey, US","[39.3202318341, -74.445103684]",research,,[],[],https://www.inaturalist.org/observations/165124964
164519218,Atlantic Blue Crab,2023-05-29 10:31:35-04:00,"Great Bay Blvd, West Creek, NJ, US","[39.5671366667, -74.34223]",research,,[],[],https://www.inaturalist.org/observations/164519218
164067679,Atlantic Blue Crab,2023-05-27 09:08:24-04:00,"Island Beach State Park, Ocean Gate, NJ, US","[39.8743175897, -74.0873731451]",research,,[],[],https://www.inaturalist.org/observations/164067679
163639436,Atlantic Blue Crab,2023-05-24 20:08:00-04:00,"Little Egg Harbor Township, NJ, USA","[39.5089772263, -74.3245613657]",research,,[],[],https://www.inaturalist.org/observations/163639436
163564820,Atlantic Blue Crab,2023-05-24 07:39:02-04:00,"New Jersey, US","[39.2642827259, -75.2292571922]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/163564820
163531590,Atlantic Blue Crab,2023-05-24 15:24:07-04:00,"Ocean Twp, NJ, USA","[39.794175, -74.1837666667]",research,,[],[],https://www.inaturalist.org/observations/163531590
163241341,Atlantic Blue Crab,2023-05-12 10:15:00-04:00,"Galloway, NJ, USA","[39.4548697146, -74.4279192976]",research,,[],[],https://www.inaturalist.org/observations/163241341
161663198,Atlantic Blue Crab,2023-05-13 11:30:52-04:00,"North Atlantic Ocean, Middletown, NJ, US","[40.4295797999, -73.9821294907]",research,,[],[],https://www.inaturalist.org/observations/161663198
160845321,Atlantic Blue Crab,2023-05-08 16:11:45-04:00,"West Creek, NJ, US","[39.5085033333, -74.3231116667]",research,,[],[],https://www.inaturalist.org/observations/160845321
160730866,Atlantic Blue Crab,2023-05-08 17:20:45-04:00,"Big Thorofare, Little Egg Harbor Twp, NJ, US","[39.564475, -74.3426883333]",research,,[],[],https://www.inaturalist.org/observations/160730866
156639653,Atlantic Blue Crab,2023-04-20 11:25:08-04:00,Ocean County,"[39.9648414423, -74.3118211627]",research,,[],[],https://www.inaturalist.org/observations/156639653
156639421,Atlantic Blue Crab,2023-04-20 11:37:56-04:00,Ocean County,"[39.9648414423, -74.3118211627]",research,,[],[],https://www.inaturalist.org/observations/156639421
156638636,Atlantic Blue Crab,2023-04-20 11:39:53-04:00,Ocean County,"[39.9648414423, -74.3118211627]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/156638636
156637941,Atlantic Blue Crab,2023-04-20 11:41:38-04:00,Ocean County,"[39.9648414423, -74.3118211627]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/156637941
156637269,Atlantic Blue Crab,2023-04-25 16:44:00-04:00,Ocean County,"[39.9648414423, -74.3118211627]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/156637269
156636006,Atlantic Blue Crab,2023-04-20 11:43:06-04:00,Ocean County,"[39.9648414423, -74.3118211627]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/156636006
156634079,Atlantic Blue Crab,2023-04-20 11:44:45-04:00,Ocean County,"[39.9648414423, -74.3118211627]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/156634079
156575292,Atlantic Blue Crab,2023-04-25 09:42:30-04:00,"Broadway, Somers Point, NJ, US","[39.3062514207, -74.6076013428]",research,,[],[],https://www.inaturalist.org/observations/156575292
156191086,Atlantic Blue Crab,2022-07-09 18:47:20-04:00,"Stone Harbor, NJ 08247, USA","[39.0591765301, -74.7734501213]",research,,[],[],https://www.inaturalist.org/observations/156191086
153135501,Atlantic Blue Crab,2023-03-29 11:47:00-04:00,"Cape May County, NJ, USA","[38.948461026, -74.8562742715]",research,,[],[],https://www.inaturalist.org/observations/153135501
151670044,Atlantic Blue Crab,2023-03-19 13:41:40-04:00,"Gateway National Recreation Area, Middletown, NJ, US","[40.4031866667, -73.9749666667]",research,,[],[],https://www.inaturalist.org/observations/151670044
151008196,Atlantic Blue Crab,2023-01-05 11:25:19-05:00,"Monmouth County, NJ, USA","[40.4723899722, -73.9956179722]",research,,[],[],https://www.inaturalist.org/observations/151008196
150470060,Atlantic Blue Crab,2023-02-26 03:18:08-05:00,"Barnegat Lighthouse State Park, Barnegat Light, NJ, US","[39.7628444409, -74.1046488043]",research,,[],[],https://www.inaturalist.org/observations/150470060
148568202,Atlantic Blue Crab,2023-02-10 17:02:21-05:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.44572, -73.9841616667]",research,,[],[],https://www.inaturalist.org/observations/148568202
147952662,Atlantic Blue Crab,2023-01-28 11:02:37-05:00,"North Atlantic Ocean, NJ, US","[39.7582133333, -74.0944221667]",research,,[],[],https://www.inaturalist.org/observations/147952662
147268943,Atlantic Blue Crab,2021-09-19 14:05:00-04:00,"Secaucus, NJ, USA","[40.7912637, -74.0749871]",research,,[],[],https://www.inaturalist.org/observations/147268943
146573694,Atlantic Blue Crab,2023-01-06 12:58:00-05:00,"Port Norris, NJ, US","[39.218414886, -75.0491052609]",research,,[],[],https://www.inaturalist.org/observations/146573694
145838114,Atlantic Blue Crab,2023-01-04 12:18:57-05:00,"William Morrow Beach, Somers Point, NJ, US","[39.3112781948, -74.592715662]",research,,[],[],https://www.inaturalist.org/observations/145838114
145698462,Atlantic Blue Crab,2023-01-02 14:06:02-05:00,"Conswell Rd, Cape May, NJ, US","[39.072375, -74.9130633333]",research,,[],[],https://www.inaturalist.org/observations/145698462
145620124,Atlantic Blue Crab,2022-12-31 14:41:13-05:00,"Cape May, NJ 08204, USA","[38.9359722222, -74.8983833333]",research,,[],[],https://www.inaturalist.org/observations/145620124
145436564,Atlantic Blue Crab,2022-12-30 10:36:51-05:00,"Upper New York Bay, Jersey City, NJ, US","[40.6939133333, -74.0662916667]",research,,[],[],https://www.inaturalist.org/observations/145436564
144614962,Atlantic Blue Crab,2022-11-06 10:14:00-05:00,"Galloway, NJ, USA","[39.4636150226, -74.448552155]",research,,[],[],https://www.inaturalist.org/observations/144614962
143728878,Atlantic Blue Crab,2022-08-04 18:21:39-04:00,"North Atlantic Ocean, NJ, US","[39.2540633333, -74.6021283333]",research,,[],[],https://www.inaturalist.org/observations/143728878
143546037,Atlantic Blue Crab,2022-12-02 15:09:00-05:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.431092079, -73.9830863657]",research,,[],[],https://www.inaturalist.org/observations/143546037
142676076,Atlantic Blue Crab,2022-11-23 09:59:40-05:00,"Edgewater, NJ 07020, USA","[40.8124129722, -73.9792949722]",research,,[],[],https://www.inaturalist.org/observations/142676076
141956105,Atlantic Blue Crab,2022-11-06 12:01:00-05:00,"Galloway, NJ, USA","[39.463354175, -74.4487337567]",research,,[],[],https://www.inaturalist.org/observations/141956105
141383710,Atlantic Blue Crab,2022-11-07 12:11:56-05:00,"DeKorte Park, Lyndhurst, NJ, US","[40.7861783333, -74.1004555]",research,,[],[],https://www.inaturalist.org/observations/141383710
141381162,Atlantic Blue Crab,2022-11-07 11:34:53-05:00,"DeKorte Park, Lyndhurst, NJ, US","[40.782827325, -74.103067496]",research,,[],[],https://www.inaturalist.org/observations/141381162
141379859,Atlantic Blue Crab,2022-11-07 11:15:27-05:00,"DeKorte Park, Lyndhurst, NJ, US","[40.7829809255, -74.1030372353]",research,,[],[],https://www.inaturalist.org/observations/141379859
138308289,Atlantic Blue Crab,2022-10-10 14:49:00-04:00,"Old Bridge, NJ, USA","[40.4533532322, -74.2255622613]",research,,[],[],https://www.inaturalist.org/observations/138308289
138242905,Atlantic Blue Crab,2022-10-08 14:22:21-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4297466667, -73.993545]",research,,[],[],https://www.inaturalist.org/observations/138242905
138170176,Atlantic Blue Crab,2022-10-09 16:36:05-04:00,"Richard A. Rutkowski Park, Bayonne, NJ, US","[40.6887430838, -74.1114573833]",research,,[],[],https://www.inaturalist.org/observations/138170176
137517902,Atlantic Blue Crab,2022-09-29 09:39:57-04:00,"Cape May, NJ, US","[39.0398416667, -74.9351116667]",research,,[],[],https://www.inaturalist.org/observations/137517902
137274220,Atlantic Blue Crab,2022-10-01 15:16:00-04:00,"Villas, Lower Township, NJ, USA","[39.017252, -74.941631]",research,,[],[],https://www.inaturalist.org/observations/137274220
136989924,Atlantic Blue Crab,2022-09-26 15:55:00-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4154383333, -73.9820716667]",research,,[],[],https://www.inaturalist.org/observations/136989924
136979266,Atlantic Blue Crab,2022-09-29 16:28:00-04:00,"Sayreville, NJ, USA","[40.4789011299, -74.2677055981]",research,,[],[],https://www.inaturalist.org/observations/136979266
136979257,Atlantic Blue Crab,2022-09-29 16:27:00-04:00,"Sayreville, NJ, USA","[40.4792646598, -74.2679928293]",research,,[],[],https://www.inaturalist.org/observations/136979257
136979246,Atlantic Blue Crab,2022-09-29 16:20:00-04:00,"Sayreville, NJ, USA","[40.4793327131, -74.2679938351]",research,,[],[],https://www.inaturalist.org/observations/136979246
136909869,Atlantic Blue Crab,2022-09-26 16:18:56-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.41613, -73.982605]",research,,[],[],https://www.inaturalist.org/observations/136909869
136803308,Atlantic Blue Crab,2022-09-26 17:16:59-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4202583333, -73.9885866667]",research,,[],[],https://www.inaturalist.org/observations/136803308
136802117,Atlantic Blue Crab,2022-09-26 17:41:59-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.418725, -73.9855416667]",research,,[],[],https://www.inaturalist.org/observations/136802117
136640034,Atlantic Blue Crab,2022-09-26 18:07:10-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4161866667, -73.9825666667]",research,,[],[],https://www.inaturalist.org/observations/136640034
136298704,Atlantic Blue Crab,2022-09-24 11:39:00-04:00,"Middletown Township, NJ, USA","[40.4476999956, -73.9963816479]",research,,[],[],https://www.inaturalist.org/observations/136298704
136093684,Atlantic Blue Crab,2022-09-21 13:21:00-04:00,"Jersey City, NJ, USA","[40.6962478163, -74.0664936677]",research,Alive or Dead: Alive,"[{'field_id': 1718, 'datatype': 'text', 'user_id': 18668, 'value_ci': 'https://www.inaturalist.org/observations/135935370', 'name': 'Associated observation', 'name_ci': 'Associated observation', 'id': 19989228, 'uuid': '333d4641-92d7-4a09-bfe5-24984dce6729', 'value': 'https://www.inaturalist.org/observations/135935370', 'user': {'id': 18668, 'login': 'xris', 'spam': False, 'suspended': False, 'created_at': '2013-07-02T23:25:55+00:00', 'login_autocomplete': 'xris', 'login_exact': 'xris', 'name': 'Chris Kreussling (Flatbush Gardener)', 'name_autocomplete': 'Chris Kreussling (Flatbush Gardener)', 'orcid': 'https://orcid.org/0000-0001-9563-5815', 'icon': 'https://static.inaturalist.org/attachments/users/icons/18668/thumb.jpg?1706636644', 'observations_count': 19085, 'identifications_count': 12701, 'journal_posts_count': 5, 'activity_count': 31791, 'species_count': 2161, 'annotated_observations_count': 18551, 'universal_search_rank': 19085, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/18668/medium.jpg?1706636644'}}, {'field_id': 1685, 'datatype': 'taxon', 'user_id': 18668, 'value_ci': '324726', 'name': 'Feeding on', 'name_ci': 'Feeding on', 'taxon_id': '324726', 'id': 19989231, 'uuid': 'c8070692-848b-437c-8028-ebc9ec7abcf7', 'value': '324726', 'taxon': {'id': 324726, 'rank': 'species', 'rank_level': 10, 'iconic_taxon_id': 47158, 'ancestor_ids': [48460, 1, 47120, 372739, 47158, 184884, 47744, 125816, 372860, 52073, 54944, 708488, 708491, 324727, 324726], 'is_active': True, 'min_species_taxon_id': 324726, 'name': 'Lycorma delicatula', 'parent_id': 324727, 'ancestry': '48460/1/47120/372739/47158/184884/47744/125816/372860/52073/54944/708488/708491/324727', 'min_species_ancestry': '48460,1,47120,372739,47158,184884,47744,125816,372860,52073,54944,708488,708491,324727,324726', 'extinct': False, 'created_at': '2013-07-29T00:42:30+00:00', 'default_photo': {'id': 417295735, 'license_code': 'cc-by-nc', 'attribution': '(c) Sakern | 永隔一江水, some rights reserved (CC BY-NC), uploaded by Sakern | 永隔一江水', 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/417295735/square.jpg', 'original_dimensions': {'height': 1536, 'width': 2048}, 'flags': [], 'square_url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/417295735/square.jpg', 'medium_url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/417295735/medium.jpg'}, 'taxon_changes_count': 0, 'taxon_schemes_count': 1, 'observations_count': 52673, 'photos_locked': False, 'universal_search_rank': 52673, 'flag_counts': {'resolved': 0, 'unresolved': 0}, 'current_synonymous_taxon_ids': None, 'atlas_id': 17114, 'complete_species_count': None, 'wikipedia_url': 'http://en.wikipedia.org/wiki/Spotted_lanternfly', 'iconic_taxon_name': 'Insecta', 'preferred_common_name': 'Spotted Lanternfly', 'establishment_means': {'id': 37604202, 'place_id': 51, 'user_id': None, 'occurrence_status_level': None, 'establishment_means': 'introduced'}, 'preferred_establishment_means': 'introduced'}, 'user': {'id': 18668, 'login': 'xris', 'spam': False, 'suspended': False, 'created_at': '2013-07-02T23:25:55+00:00', 'login_autocomplete': 'xris', 'login_exact': 'xris', 'name': 'Chris Kreussling (Flatbush Gardener)', 'name_autocomplete': 'Chris Kreussling (Flatbush Gardener)', 'orcid': 'https://orcid.org/0000-0001-9563-5815', 'icon': 'https://static.inaturalist.org/attachments/users/icons/18668/thumb.jpg?1706636644', 'observations_count': 19085, 'identifications_count': 12701, 'journal_posts_count': 5, 'activity_count': 31791, 'species_count': 2161, 'annotated_observations_count': 18551, 'universal_search_rank': 19085, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/18668/medium.jpg?1706636644'}}]",[],https://www.inaturalist.org/observations/136093684
135925836,Atlantic Blue Crab,2022-09-21 10:57:56-04:00,"Ocean County, NJ, USA","[39.758647, -74.0950689722]",research,"Life Stage: Adult, Alive or Dead: Dead",[],[],https://www.inaturalist.org/observations/135925836
135866830,Atlantic Blue Crab,2022-09-14 13:52:00-04:00,"Edwin B. Forsythe NWR, Galloway, NJ, USA","[39.4574153873, -74.4213197855]",research,,[],[],https://www.inaturalist.org/observations/135866830
135594320,Atlantic Blue Crab,2022-09-18 14:11:00-04:00,"West Deptford, NJ, USA","[39.8802916667, -75.1400016667]",research,,[],[],https://www.inaturalist.org/observations/135594320
135540087,Atlantic Blue Crab,2022-09-16 17:24:26-04:00,"Great Bay Blvd, Little Egg Harbor Twp, NJ, US","[39.50873, -74.3243116667]",research,,[],[],https://www.inaturalist.org/observations/135540087
135394435,Atlantic Blue Crab,2022-09-17 12:50:17-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4053696441, -73.9807846957]",research,,[],[],https://www.inaturalist.org/observations/135394435
135334295,Atlantic Blue Crab,2022-09-16 23:02:01-04:00,United States,"[39.9600498198, -74.1616644341]",research,,[],[],https://www.inaturalist.org/observations/135334295
135334254,Atlantic Blue Crab,2022-09-16 23:15:13-04:00,United States,"[39.9556649801, -74.1753391328]",research,,[],[],https://www.inaturalist.org/observations/135334254
135195993,Atlantic Blue Crab,2022-09-15 11:24:09-04:00,"Jacobson Park, Lavallette, NJ, US","[39.9766666667, -74.071725]",research,,[],[],https://www.inaturalist.org/observations/135195993
135109031,Atlantic Blue Crab,2022-08-27 08:56:00-04:00,"Sea Bright, NJ 07760, USA","[40.370777026, -73.9726463624]",research,,[],[],https://www.inaturalist.org/observations/135109031
134680849,Atlantic Blue Crab,2022-09-04 15:19:00-04:00,"Middle Township, NJ, USA","[39.0602956215, -74.7725339153]",research,,[],[],https://www.inaturalist.org/observations/134680849
134680847,Atlantic Blue Crab,2022-09-04 15:19:00-04:00,"Middle Township, NJ, USA","[39.060254726, -74.7725877154]",research,,[],[],https://www.inaturalist.org/observations/134680847
134630930,Atlantic Blue Crab,2022-08-08 06:39:00-04:00,"Lavallette, NJ 08735, USA","[39.973088322, -74.0724029617]",research,,[],[],https://www.inaturalist.org/observations/134630930
134604259,Atlantic Blue Crab,2022-09-11 13:08:32-04:00,"Long Beach Island, NJ, US","[39.5866430986, -74.2176042567]",research,,[],[],https://www.inaturalist.org/observations/134604259
134453693,Atlantic Blue Crab,2022-09-10 13:35:45-04:00,"Cape May Harbor, Cape May, NJ, US","[38.9454883333, -74.8990333333]",research,,[],[],https://www.inaturalist.org/observations/134453693
134249801,Atlantic Blue Crab,2022-09-04 14:42:00-04:00,"Middle Township, NJ, USA","[39.057666, -74.77532]",research,Sex: Female,[],[],https://www.inaturalist.org/observations/134249801
134249794,Atlantic Blue Crab,2022-09-04 14:36:00-04:00,"Middle Township, NJ, USA","[39.057666, -74.77532]",research,Sex: Female,[],[],https://www.inaturalist.org/observations/134249794
134249790,Atlantic Blue Crab,2022-09-04 14:31:00-04:00,"Middle Township, NJ, USA","[39.057741, -74.775245]",research,Sex: Female,[],[],https://www.inaturalist.org/observations/134249790
134244352,Atlantic Blue Crab,2022-09-04 14:25:00-04:00,"Middle Township, NJ, USA","[39.0576661142, -74.7753202464]",research,Sex: Male,[],[],https://www.inaturalist.org/observations/134244352
134244345,Atlantic Blue Crab,2022-09-04 14:25:00-04:00,"Middle Township, NJ, USA","[39.0577411995, -74.7752451445]",research,Sex: Male,[],[],https://www.inaturalist.org/observations/134244345
133792335,Atlantic Blue Crab,2022-09-05 13:45:45-04:00,"Barnegat Bay, Ocean Gate, NJ, US","[39.9433372786, -74.1312242612]",research,,[],[],https://www.inaturalist.org/observations/133792335
133643296,Atlantic Blue Crab,2022-08-08 08:35:59-04:00,"Barnegat Bay, Mantoloking, NJ, US","[39.994482302, -74.1080144427]",research,,[],[],https://www.inaturalist.org/observations/133643296
133510499,Atlantic Blue Crab,2022-09-03 15:31:19-04:00,"Berkeley Township, NJ, USA","[39.9221322631, -74.1076041386]",research,,[],[],https://www.inaturalist.org/observations/133510499
133279590,Atlantic Blue Crab,2020-09-02 17:39:51-04:00,"John C Bartlett, Jr County Park At Berkeley Island, Ocean Gate, NJ, US","[39.8745166667, -74.1324083333]",research,,[],[],https://www.inaturalist.org/observations/133279590
132970950,Atlantic Blue Crab,2022-08-30 13:14:56-04:00,"Barnegat Bay, Seaside Heights, NJ, US","[39.9461452657, -74.0800681298]",research,,[],[],https://www.inaturalist.org/observations/132970950
132970940,Atlantic Blue Crab,2022-08-30 13:14:41-04:00,"Barnegat Bay, Seaside Heights, NJ, US","[39.9461924494, -74.0800874884]",research,,[],[],https://www.inaturalist.org/observations/132970940
131970558,Atlantic Blue Crab,2022-08-19 18:23:14-04:00,"Galloway, NJ 08205, USA","[39.4633333333, -74.4487694444]",research,,[],[],https://www.inaturalist.org/observations/131970558
131834816,Atlantic Blue Crab,2022-08-21 12:49:54-04:00,"Johnson Park, Hackensack, NJ, US","[40.8926870743, -74.0367931592]",research,,[],[],https://www.inaturalist.org/observations/131834816
131784913,Atlantic Blue Crab,2022-08-19 18:22:00-04:00,"Edwin B. Forsythe National Wildlife Refuge, Atlantic County, US-NJ, US","[39.4633190425, -74.4488092692]",research,,[],[],https://www.inaturalist.org/observations/131784913
131669998,Atlantic Blue Crab,2022-08-20 12:12:52-04:00,"North Atlantic Ocean, Highlands, NJ, US","[40.4321116667, -73.98282]",research,,[],[],https://www.inaturalist.org/observations/131669998
131636595,Atlantic Blue Crab,2022-08-20 15:00:32-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4337583333, -73.98317]",research,,[],[],https://www.inaturalist.org/observations/131636595
131492133,Atlantic Blue Crab,2022-08-19 15:22:18-04:00,"DeKorte Park, Lyndhurst, NJ, US","[40.7867313025, -74.1006323477]",research,,[],[],https://www.inaturalist.org/observations/131492133
131346395,Atlantic Blue Crab,2022-08-18 12:17:32-04:00,"Cheesequake State Park, South Amboy, NJ, US","[40.4390702368, -74.2729825958]",research,,[],[],https://www.inaturalist.org/observations/131346395
131076459,Atlantic Blue Crab,2022-08-16 11:23:05-04:00,Port Norris,"[39.2645568848, -75.1092758179]",research,,[],[],https://www.inaturalist.org/observations/131076459
130853464,Atlantic Blue Crab,2022-08-14 08:47:56-04:00,"Harbor Inn Rd, Bayville, NJ, US","[39.8732533333, -74.1636278333]",research,,[],[],https://www.inaturalist.org/observations/130853464
130491775,Atlantic Blue Crab,2022-08-10 08:56:00-04:00,"Rancocas Creek, Riverside, NJ, US","[40.0423921821, -74.9765334426]",research,"Sex: Male, Alive or Dead: Dead",[],[],https://www.inaturalist.org/observations/130491775
130454492,Atlantic Blue Crab,2022-08-11 21:50:22-04:00,"Ortley Beach, Toms River, NJ, USA","[39.960515, -74.078056]",research,,[],[],https://www.inaturalist.org/observations/130454492
129769940,Atlantic Blue Crab,2022-08-06 19:03:13-04:00,"E Seaview Ave, Linwood, NJ, US","[39.3315530631, -74.5683915592]",research,,[],[],https://www.inaturalist.org/observations/129769940
129564697,Atlantic Blue Crab,2022-08-01 10:54:54-04:00,"Brigantine, Brigantine, NJ, US","[39.4113116667, -74.35743]",research,,[],[],https://www.inaturalist.org/observations/129564697
129484015,Atlantic Blue Crab,2020-07-27 18:03:52-04:00,"Bay Ave, Strathmere, NJ, US","[39.2105916667, -74.6530133333]",research,,[],[],https://www.inaturalist.org/observations/129484015
128819756,Atlantic Blue Crab,2022-07-31 10:55:13-04:00,"Brigantine, Brigantine, NJ, US","[39.4496533333, -74.329895]",research,,[],[],https://www.inaturalist.org/observations/128819756
128712866,Atlantic Blue Crab,2022-07-27 07:40:25-04:00,"Little Egg Harbor, Beach Haven, NJ, US","[39.5500033333, -74.253975]",research,,[],[],https://www.inaturalist.org/observations/128712866
128651969,Atlantic Blue Crab,2022-07-30 12:46:29-04:00,"Cheesequake, South Amboy, NJ, US","[40.4391633333, -74.27298]",research,,[],[],https://www.inaturalist.org/observations/128651969
